"tick","Susceptible Count","Infected Count"
110190.0,0,65
110191.0,0,65
110192.0,0,65
110193.0,0,65
110194.0,0,65
110195.0,0,65
110196.0,0,65
110197.0,0,65
110198.0,0,65
110199.0,0,65
110200.0,0,65
110201.0,0,65
110202.0,0,65
110203.0,0,65
110204.0,0,65
110205.0,0,65
110206.0,0,65
110207.0,0,65
110208.0,0,65
110209.0,0,65
110210.0,0,65
110211.0,0,65
110212.0,0,65
110213.0,0,65
110214.0,0,65
110215.0,0,65
110216.0,0,65
110217.0,0,65
110218.0,0,65
110219.0,0,65
110220.0,0,65
110221.0,0,65
110222.0,0,65
110223.0,0,65
110224.0,0,65
110225.0,0,65
110226.0,0,65
110227.0,0,65
110228.0,0,65
110229.0,0,65
110230.0,0,65
110231.0,0,65
110232.0,0,65
110233.0,0,65
110234.0,0,65
110235.0,0,65
110236.0,0,65
110237.0,0,65
110238.0,0,65
110239.0,0,65
110240.0,0,65
110241.0,0,65
110242.0,0,65
110243.0,0,65
110244.0,0,65
110245.0,0,65
110246.0,0,65
110247.0,0,65
110248.0,0,65
110249.0,0,65
110250.0,0,65
110251.0,0,65
110252.0,0,65
110253.0,0,65
110254.0,0,65
110255.0,0,65
110256.0,0,65
110257.0,0,65
110258.0,0,65
110259.0,0,65
110260.0,0,65
110261.0,0,65
110262.0,0,65
110263.0,0,65
110264.0,0,65
110265.0,0,65
110266.0,0,65
110267.0,0,65
110268.0,0,65
110269.0,0,65
110270.0,0,65
110271.0,0,65
110272.0,0,65
110273.0,0,65
110274.0,0,65
110275.0,0,65
110276.0,0,65
110277.0,0,65
110278.0,0,65
110279.0,0,65
110280.0,0,65
110281.0,0,65
110282.0,0,65
110283.0,0,65
110284.0,0,65
110285.0,0,65
110286.0,0,65
110287.0,0,65
110288.0,0,65
110289.0,0,65
110290.0,0,65
110291.0,0,65
110292.0,0,65
110293.0,0,65
110294.0,0,65
110295.0,0,65
110296.0,0,65
110297.0,0,65
110298.0,0,65
110299.0,0,65
110300.0,0,65
110301.0,0,65
110302.0,0,65
110303.0,0,65
110304.0,0,65
110305.0,0,65
110306.0,0,65
110307.0,0,65
110308.0,0,65
110309.0,0,65
110310.0,0,65
110311.0,0,65
110312.0,0,65
110313.0,0,65
110314.0,0,65
110315.0,0,65
110316.0,0,65
110317.0,0,65
110318.0,0,65
110319.0,0,65
110320.0,0,65
110321.0,0,65
110322.0,0,65
110323.0,0,65
110324.0,0,65
110325.0,0,65
110326.0,0,65
110327.0,0,65
110328.0,0,65
110329.0,0,65
110330.0,0,65
110331.0,0,65
110332.0,0,65
110333.0,0,65
110334.0,0,65
110335.0,0,65
110336.0,0,65
110337.0,0,65
110338.0,0,65
110339.0,0,65
110340.0,0,65
110341.0,0,65
110342.0,0,65
110343.0,0,65
110344.0,0,65
110345.0,0,65
110346.0,0,65
110347.0,0,65
110348.0,0,65
110349.0,0,65
110350.0,0,65
110351.0,0,65
110352.0,0,65
110353.0,0,65
110354.0,0,65
110355.0,0,65
110356.0,0,65
110357.0,0,65
110358.0,0,65
110359.0,0,65
110360.0,0,65
110361.0,0,65
110362.0,0,65
110363.0,0,65
110364.0,0,65
110365.0,0,65
110366.0,0,65
110367.0,0,65
110368.0,0,65
110369.0,0,65
110370.0,0,65
110371.0,0,65
110372.0,0,65
110373.0,0,65
110374.0,0,65
110375.0,0,65
110376.0,0,65
110377.0,0,65
110378.0,0,65
110379.0,0,65
110380.0,0,65
110381.0,0,65
110382.0,0,65
110383.0,0,65
110384.0,0,65
110385.0,0,65
110386.0,0,65
110387.0,0,65
110388.0,0,65
110389.0,0,65
110390.0,0,65
110391.0,0,65
110392.0,0,65
110393.0,0,65
110394.0,0,65
110395.0,0,65
110396.0,0,65
110397.0,0,65
110398.0,0,65
110399.0,0,65
110400.0,0,65
110401.0,0,65
110402.0,0,65
110403.0,0,65
110404.0,0,65
110405.0,0,65
110406.0,0,65
110407.0,0,65
110408.0,0,65
110409.0,0,65
110410.0,0,65
110411.0,0,65
110412.0,0,65
110413.0,0,65
110414.0,0,65
110415.0,0,65
110416.0,0,65
110417.0,0,65
110418.0,0,65
110419.0,0,65
110420.0,0,65
110421.0,0,65
110422.0,0,65
110423.0,0,65
110424.0,0,65
110425.0,0,65
110426.0,0,65
110427.0,0,65
110428.0,0,65
110429.0,0,65
110430.0,0,65
110431.0,0,65
110432.0,0,65
110433.0,0,65
110434.0,0,65
110435.0,0,65
110436.0,0,65
110437.0,0,65
110438.0,0,65
110439.0,0,65
110440.0,0,65
110441.0,0,65
110442.0,0,65
110443.0,0,65
110444.0,0,65
110445.0,0,65
110446.0,0,65
110447.0,0,65
110448.0,0,65
110449.0,0,65
110450.0,0,65
110451.0,0,65
110452.0,0,65
110453.0,0,65
110454.0,0,65
110455.0,0,65
110456.0,0,65
110457.0,0,65
110458.0,0,65
110459.0,0,65
110460.0,0,65
110461.0,0,65
110462.0,0,65
110463.0,0,65
110464.0,0,65
110465.0,0,65
110466.0,0,65
110467.0,0,65
110468.0,0,65
110469.0,0,65
110470.0,0,65
110471.0,0,65
110472.0,0,65
110473.0,0,65
110474.0,0,65
110475.0,0,65
110476.0,0,65
110477.0,0,65
110478.0,0,65
110479.0,0,65
110480.0,0,65
110481.0,0,65
110482.0,0,65
110483.0,0,65
110484.0,0,65
110485.0,0,65
110486.0,0,65
110487.0,0,65
110488.0,0,65
110489.0,0,65
110490.0,0,65
110491.0,0,65
110492.0,0,65
110493.0,0,65
110494.0,0,65
110495.0,0,65
110496.0,0,65
110497.0,0,65
110498.0,0,65
110499.0,0,65
110500.0,0,65
110501.0,0,65
110502.0,0,65
110503.0,0,65
110504.0,0,65
110505.0,0,65
110506.0,0,65
110507.0,0,65
110508.0,0,65
110509.0,0,65
110510.0,0,65
110511.0,0,65
110512.0,0,65
110513.0,0,65
110514.0,0,65
110515.0,0,65
110516.0,0,65
110517.0,0,65
110518.0,0,65
110519.0,0,65
110520.0,0,65
110521.0,0,65
110522.0,0,65
110523.0,0,65
110524.0,0,65
110525.0,0,65
110526.0,0,65
110527.0,0,65
110528.0,0,65
110529.0,0,65
110530.0,0,65
110531.0,0,65
110532.0,0,65
110533.0,0,65
110534.0,0,65
110535.0,0,65
110536.0,0,65
110537.0,0,65
110538.0,0,65
110539.0,0,65
110540.0,0,65
110541.0,0,65
110542.0,0,65
110543.0,0,65
110544.0,0,65
110545.0,0,65
110546.0,0,65
110547.0,0,65
110548.0,0,65
110549.0,0,65
110550.0,0,65
110551.0,0,65
110552.0,0,65
110553.0,0,65
110554.0,0,65
110555.0,0,65
110556.0,0,65
110557.0,0,65
110558.0,0,65
110559.0,0,65
110560.0,0,65
110561.0,0,65
110562.0,0,65
110563.0,0,65
110564.0,0,65
110565.0,0,65
110566.0,0,65
110567.0,0,65
110568.0,0,65
110569.0,0,65
110570.0,0,65
110571.0,0,65
110572.0,0,65
110573.0,0,65
110574.0,0,65
110575.0,0,65
110576.0,0,65
110577.0,0,65
110578.0,0,65
110579.0,0,65
110580.0,0,65
110581.0,0,65
110582.0,0,65
110583.0,0,65
110584.0,0,65
110585.0,0,65
110586.0,0,65
110587.0,0,65
110588.0,0,65
110589.0,0,65
110590.0,0,65
110591.0,0,65
110592.0,0,65
110593.0,0,65
110594.0,0,65
110595.0,0,65
110596.0,0,65
110597.0,0,65
110598.0,0,65
110599.0,0,65
110600.0,0,65
110601.0,0,65
110602.0,0,65
110603.0,0,65
110604.0,0,65
110605.0,0,65
110606.0,0,65
110607.0,0,65
110608.0,0,65
110609.0,0,65
110610.0,0,65
110611.0,0,65
110612.0,0,65
110613.0,0,65
110614.0,0,65
110615.0,0,65
110616.0,0,65
110617.0,0,65
110618.0,0,65
110619.0,0,65
110620.0,0,65
110621.0,0,65
110622.0,0,65
110623.0,0,65
110624.0,0,65
110625.0,0,65
110626.0,0,65
110627.0,0,65
110628.0,0,65
110629.0,0,65
110630.0,0,65
110631.0,0,65
110632.0,0,65
110633.0,0,65
110634.0,0,65
110635.0,0,65
110636.0,0,65
110637.0,0,65
110638.0,0,65
110639.0,0,65
110640.0,0,65
110641.0,0,65
110642.0,0,65
110643.0,0,65
110644.0,0,65
110645.0,0,65
110646.0,0,65
110647.0,0,65
110648.0,0,65
110649.0,0,65
110650.0,0,65
110651.0,0,65
110652.0,0,65
110653.0,0,65
110654.0,0,65
110655.0,0,65
110656.0,0,65
110657.0,0,65
110658.0,0,65
110659.0,0,65
110660.0,0,65
110661.0,0,65
110662.0,0,65
110663.0,0,65
110664.0,0,65
110665.0,0,65
110666.0,0,65
110667.0,0,65
110668.0,0,65
110669.0,0,65
110670.0,0,65
110671.0,0,65
110672.0,0,65
110673.0,0,65
110674.0,0,65
110675.0,0,65
110676.0,0,65
110677.0,0,65
110678.0,0,65
110679.0,0,65
110680.0,0,65
110681.0,0,65
110682.0,0,65
110683.0,0,65
110684.0,0,65
110685.0,0,65
110686.0,0,65
110687.0,0,65
110688.0,0,65
110689.0,0,65
110690.0,0,65
110691.0,0,65
110692.0,0,65
110693.0,0,65
110694.0,0,65
110695.0,0,65
110696.0,0,65
110697.0,0,65
110698.0,0,65
110699.0,0,65
110700.0,0,65
110701.0,0,65
110702.0,0,65
110703.0,0,65
110704.0,0,65
110705.0,0,65
110706.0,0,65
110707.0,0,65
110708.0,0,65
110709.0,0,65
110710.0,0,65
110711.0,0,65
110712.0,0,65
110713.0,0,65
110714.0,0,65
110715.0,0,65
110716.0,0,65
110717.0,0,65
110718.0,0,65
110719.0,0,65
110720.0,0,65
110721.0,0,65
110722.0,0,65
110723.0,0,65
110724.0,0,65
110725.0,0,65
110726.0,0,65
110727.0,0,65
110728.0,0,65
110729.0,0,65
110730.0,0,65
110731.0,0,65
110732.0,0,65
110733.0,0,65
110734.0,0,65
110735.0,0,65
110736.0,0,65
110737.0,0,65
110738.0,0,65
110739.0,0,65
110740.0,0,65
110741.0,0,65
110742.0,0,65
110743.0,0,65
110744.0,0,65
110745.0,0,65
110746.0,0,65
110747.0,0,65
110748.0,0,65
110749.0,0,65
110750.0,0,65
110751.0,0,65
110752.0,0,65
110753.0,0,65
110754.0,0,65
110755.0,0,65
110756.0,0,65
110757.0,0,65
110758.0,0,65
110759.0,0,65
110760.0,0,65
110761.0,0,65
110762.0,0,65
110763.0,0,65
110764.0,0,65
110765.0,0,65
110766.0,0,65
110767.0,0,65
110768.0,0,65
110769.0,0,65
110770.0,0,65
110771.0,0,65
110772.0,0,65
110773.0,0,65
110774.0,0,65
110775.0,0,65
110776.0,0,65
110777.0,0,65
110778.0,0,65
110779.0,0,65
110780.0,0,65
110781.0,0,65
110782.0,0,65
110783.0,0,65
110784.0,0,65
110785.0,0,65
110786.0,0,65
110787.0,0,65
110788.0,0,65
110789.0,0,65
110790.0,0,65
110791.0,0,65
110792.0,0,65
110793.0,0,65
110794.0,0,65
110795.0,0,65
110796.0,0,65
110797.0,0,65
110798.0,0,65
110799.0,0,65
110800.0,0,65
110801.0,0,65
110802.0,0,65
110803.0,0,65
110804.0,0,65
110805.0,0,65
110806.0,0,65
110807.0,0,65
110808.0,0,65
110809.0,0,65
110810.0,0,65
110811.0,0,65
110812.0,0,65
110813.0,0,65
110814.0,0,65
110815.0,0,65
110816.0,0,65
110817.0,0,65
110818.0,0,65
110819.0,0,65
110820.0,0,65
110821.0,0,65
110822.0,0,65
110823.0,0,65
110824.0,0,65
110825.0,0,65
110826.0,0,65
110827.0,0,65
110828.0,0,65
110829.0,0,65
110830.0,0,65
110831.0,0,65
110832.0,0,65
110833.0,0,65
110834.0,0,65
110835.0,0,65
110836.0,0,65
110837.0,0,65
110838.0,0,65
110839.0,0,65
110840.0,0,65
110841.0,0,65
110842.0,0,65
110843.0,0,65
110844.0,0,65
110845.0,0,65
110846.0,0,65
110847.0,0,65
110848.0,0,65
110849.0,0,65
110850.0,0,65
110851.0,0,65
110852.0,0,65
110853.0,0,65
110854.0,0,65
110855.0,0,65
110856.0,0,65
110857.0,0,65
110858.0,0,65
110859.0,0,65
110860.0,0,65
110861.0,0,65
110862.0,0,65
110863.0,0,65
110864.0,0,65
110865.0,0,65
110866.0,0,65
110867.0,0,65
110868.0,0,65
110869.0,0,65
110870.0,0,65
110871.0,0,65
110872.0,0,65
110873.0,0,65
110874.0,0,65
110875.0,0,65
110876.0,0,65
110877.0,0,65
110878.0,0,65
110879.0,0,65
110880.0,0,65
110881.0,0,65
110882.0,0,65
110883.0,0,65
110884.0,0,65
110885.0,0,65
110886.0,0,65
110887.0,0,65
110888.0,0,65
110889.0,0,65
110890.0,0,65
110891.0,0,65
110892.0,0,65
110893.0,0,65
110894.0,0,65
110895.0,0,65
110896.0,0,65
110897.0,0,65
110898.0,0,65
110899.0,0,65
110900.0,0,65
110901.0,0,65
110902.0,0,65
110903.0,0,65
110904.0,0,65
110905.0,0,65
110906.0,0,65
110907.0,0,65
110908.0,0,65
110909.0,0,65
110910.0,0,65
110911.0,0,65
110912.0,0,65
110913.0,0,65
110914.0,0,65
110915.0,0,65
110916.0,0,65
110917.0,0,65
110918.0,0,65
110919.0,0,65
110920.0,0,65
110921.0,0,65
110922.0,0,65
110923.0,0,65
110924.0,0,65
110925.0,0,65
110926.0,0,65
110927.0,0,65
110928.0,0,65
110929.0,0,65
110930.0,0,65
110931.0,0,65
110932.0,0,65
110933.0,0,65
110934.0,0,65
110935.0,0,65
110936.0,0,65
110937.0,0,65
110938.0,0,65
110939.0,0,65
110940.0,0,65
110941.0,0,65
110942.0,0,65
110943.0,0,65
110944.0,0,65
110945.0,0,65
110946.0,0,65
110947.0,0,65
110948.0,0,65
110949.0,0,65
110950.0,0,65
110951.0,0,65
110952.0,0,65
110953.0,0,65
110954.0,0,65
110955.0,0,65
110956.0,0,65
110957.0,0,65
110958.0,0,65
110959.0,0,65
110960.0,0,65
110961.0,0,65
110962.0,0,65
110963.0,0,65
110964.0,0,65
110965.0,0,65
110966.0,0,65
110967.0,0,65
110968.0,0,65
110969.0,0,65
110970.0,0,65
110971.0,0,65
110972.0,0,65
110973.0,0,65
110974.0,0,65
110975.0,0,65
110976.0,0,65
110977.0,0,65
110978.0,0,65
110979.0,0,65
110980.0,0,65
110981.0,0,65
110982.0,0,65
110983.0,0,65
110984.0,0,65
110985.0,0,65
110986.0,0,65
110987.0,0,65
110988.0,0,65
110989.0,0,65
110990.0,0,65
110991.0,0,65
110992.0,0,65
110993.0,0,65
110994.0,0,65
110995.0,0,65
110996.0,0,65
110997.0,0,65
110998.0,0,65
110999.0,0,65
111000.0,0,65
111001.0,0,65
111002.0,0,65
111003.0,0,65
111004.0,0,65
111005.0,0,65
111006.0,0,65
111007.0,0,65
111008.0,0,65
111009.0,0,65
111010.0,0,65
111011.0,0,65
111012.0,0,65
111013.0,0,65
111014.0,0,65
111015.0,0,65
111016.0,0,65
111017.0,0,65
111018.0,0,65
111019.0,0,65
111020.0,0,65
111021.0,0,65
111022.0,0,65
111023.0,0,65
111024.0,0,65
111025.0,0,65
111026.0,0,65
111027.0,0,65
111028.0,0,65
111029.0,0,65
111030.0,0,65
111031.0,0,65
111032.0,0,65
111033.0,0,65
111034.0,0,65
111035.0,0,65
111036.0,0,65
111037.0,0,65
111038.0,0,65
111039.0,0,65
111040.0,0,65
111041.0,0,65
111042.0,0,65
111043.0,0,65
111044.0,0,65
111045.0,0,65
111046.0,0,65
111047.0,0,65
111048.0,0,65
111049.0,0,65
111050.0,0,65
111051.0,0,65
111052.0,0,65
111053.0,0,65
111054.0,0,65
111055.0,0,65
111056.0,0,65
111057.0,0,65
111058.0,0,65
111059.0,0,65
111060.0,0,65
111061.0,0,65
111062.0,0,65
111063.0,0,65
111064.0,0,65
111065.0,0,65
111066.0,0,65
111067.0,0,65
111068.0,0,65
111069.0,0,65
111070.0,0,65
111071.0,0,65
111072.0,0,65
111073.0,0,65
111074.0,0,65
111075.0,0,65
111076.0,0,65
111077.0,0,65
111078.0,0,65
111079.0,0,65
111080.0,0,65
111081.0,0,65
111082.0,0,65
111083.0,0,65
111084.0,0,65
111085.0,0,65
111086.0,0,65
111087.0,0,65
111088.0,0,65
111089.0,0,65
111090.0,0,65
111091.0,0,65
111092.0,0,65
111093.0,0,65
111094.0,0,65
111095.0,0,65
111096.0,0,65
111097.0,0,65
111098.0,0,65
111099.0,0,65
111100.0,0,65
111101.0,0,65
111102.0,0,65
111103.0,0,65
111104.0,0,65
111105.0,0,65
111106.0,0,65
111107.0,0,65
111108.0,0,65
111109.0,0,65
111110.0,0,65
111111.0,0,65
111112.0,0,65
111113.0,0,65
111114.0,0,65
111115.0,0,65
111116.0,0,65
111117.0,0,65
111118.0,0,65
111119.0,0,65
111120.0,0,65
111121.0,0,65
111122.0,0,65
111123.0,0,65
111124.0,0,65
111125.0,0,65
111126.0,0,65
111127.0,0,65
111128.0,0,65
111129.0,0,65
111130.0,0,65
111131.0,0,65
111132.0,0,65
111133.0,0,65
111134.0,0,65
111135.0,0,65
111136.0,0,65
111137.0,0,65
111138.0,0,65
111139.0,0,65
111140.0,0,65
111141.0,0,65
111142.0,0,65
111143.0,0,65
111144.0,0,65
111145.0,0,65
111146.0,0,65
111147.0,0,65
111148.0,0,65
111149.0,0,65
111150.0,0,65
111151.0,0,65
111152.0,0,65
111153.0,0,65
111154.0,0,65
111155.0,0,65
111156.0,0,65
111157.0,0,65
111158.0,0,65
111159.0,0,65
111160.0,0,65
111161.0,0,65
111162.0,0,65
111163.0,0,65
111164.0,0,65
111165.0,0,65
111166.0,0,65
111167.0,0,65
111168.0,0,65
111169.0,0,65
111170.0,0,65
111171.0,0,65
111172.0,0,65
111173.0,0,65
111174.0,0,65
111175.0,0,65
111176.0,0,65
111177.0,0,65
111178.0,0,65
111179.0,0,65
111180.0,0,65
111181.0,0,65
111182.0,0,65
111183.0,0,65
111184.0,0,65
111185.0,0,65
111186.0,0,65
111187.0,0,65
111188.0,0,65
111189.0,0,65
111190.0,0,65
111191.0,0,65
111192.0,0,65
111193.0,0,65
111194.0,0,65
111195.0,0,65
111196.0,0,65
111197.0,0,65
111198.0,0,65
111199.0,0,65
111200.0,0,65
111201.0,0,65
111202.0,0,65
111203.0,0,65
111204.0,0,65
111205.0,0,65
111206.0,0,65
111207.0,0,65
111208.0,0,65
111209.0,0,65
111210.0,0,65
111211.0,0,65
111212.0,0,65
111213.0,0,65
111214.0,0,65
111215.0,0,65
111216.0,0,65
111217.0,0,65
111218.0,0,65
111219.0,0,65
111220.0,0,65
111221.0,0,65
111222.0,0,65
111223.0,0,65
111224.0,0,65
111225.0,0,65
111226.0,0,65
111227.0,0,65
111228.0,0,65
111229.0,0,65
111230.0,0,65
111231.0,0,65
111232.0,0,65
111233.0,0,65
111234.0,0,65
111235.0,0,65
111236.0,0,65
111237.0,0,65
111238.0,0,65
111239.0,0,65
111240.0,0,65
111241.0,0,65
111242.0,0,65
111243.0,0,65
111244.0,0,65
111245.0,0,65
111246.0,0,65
111247.0,0,65
111248.0,0,65
111249.0,0,65
111250.0,0,65
111251.0,0,65
111252.0,0,65
111253.0,0,65
111254.0,0,65
111255.0,0,65
111256.0,0,65
111257.0,0,65
111258.0,0,65
111259.0,0,65
111260.0,0,65
111261.0,0,65
111262.0,0,65
111263.0,0,65
111264.0,0,65
111265.0,0,65
111266.0,0,65
111267.0,0,65
111268.0,0,65
111269.0,0,65
111270.0,0,65
111271.0,0,65
111272.0,0,65
111273.0,0,65
111274.0,0,65
111275.0,0,65
111276.0,0,65
111277.0,0,65
111278.0,0,65
111279.0,0,65
111280.0,0,65
111281.0,0,65
111282.0,0,65
111283.0,0,65
111284.0,0,65
111285.0,0,65
111286.0,0,65
111287.0,0,65
111288.0,0,65
111289.0,0,65
111290.0,0,65
111291.0,0,65
111292.0,0,65
111293.0,0,65
111294.0,0,65
111295.0,0,65
111296.0,0,65
111297.0,0,65
111298.0,0,65
111299.0,0,65
111300.0,0,65
111301.0,0,65
111302.0,0,65
111303.0,0,65
111304.0,0,65
111305.0,0,65
111306.0,0,65
111307.0,0,65
111308.0,0,65
111309.0,0,65
111310.0,0,65
111311.0,0,65
111312.0,0,65
111313.0,0,65
111314.0,0,65
111315.0,0,65
111316.0,0,65
111317.0,0,65
111318.0,0,65
111319.0,0,65
111320.0,0,65
111321.0,0,65
111322.0,0,65
111323.0,0,65
111324.0,0,65
111325.0,0,65
111326.0,0,65
111327.0,0,65
111328.0,0,65
111329.0,0,65
111330.0,0,65
111331.0,0,65
111332.0,0,65
111333.0,0,65
111334.0,0,65
111335.0,0,65
111336.0,0,65
111337.0,0,65
111338.0,0,65
111339.0,0,65
111340.0,0,65
111341.0,0,65
111342.0,0,65
111343.0,0,65
111344.0,0,65
111345.0,0,65
111346.0,0,65
111347.0,0,65
111348.0,0,65
111349.0,0,65
111350.0,0,65
111351.0,0,65
111352.0,0,65
111353.0,0,65
111354.0,0,65
111355.0,0,65
111356.0,0,65
111357.0,0,65
111358.0,0,65
111359.0,0,65
111360.0,0,65
111361.0,0,65
111362.0,0,65
111363.0,0,65
111364.0,0,65
111365.0,0,65
111366.0,0,65
111367.0,0,65
111368.0,0,65
111369.0,0,65
111370.0,0,65
111371.0,0,65
111372.0,0,65
111373.0,0,65
111374.0,0,65
111375.0,0,65
111376.0,0,65
111377.0,0,65
111378.0,0,65
111379.0,0,65
111380.0,0,65
111381.0,0,65
111382.0,0,65
111383.0,0,65
111384.0,0,65
111385.0,0,65
111386.0,0,65
111387.0,0,65
111388.0,0,65
111389.0,0,65
111390.0,0,65
111391.0,0,65
111392.0,0,65
111393.0,0,65
111394.0,0,65
111395.0,0,65
111396.0,0,65
111397.0,0,65
111398.0,0,65
111399.0,0,65
111400.0,0,65
111401.0,0,65
111402.0,0,65
111403.0,0,65
111404.0,0,65
111405.0,0,65
111406.0,0,65
111407.0,0,65
111408.0,0,65
111409.0,0,65
111410.0,0,65
111411.0,0,65
111412.0,0,65
111413.0,0,65
111414.0,0,65
111415.0,0,65
111416.0,0,65
111417.0,0,65
111418.0,0,65
111419.0,0,65
111420.0,0,65
111421.0,0,65
111422.0,0,65
111423.0,0,65
111424.0,0,65
111425.0,0,65
111426.0,0,65
111427.0,0,65
111428.0,0,65
111429.0,0,65
111430.0,0,65
111431.0,0,65
111432.0,0,65
111433.0,0,65
111434.0,0,65
111435.0,0,65
111436.0,0,65
111437.0,0,65
111438.0,0,65
111439.0,0,65
111440.0,0,65
111441.0,0,65
111442.0,0,65
111443.0,0,65
111444.0,0,65
111445.0,0,65
111446.0,0,65
111447.0,0,65
111448.0,0,65
111449.0,0,65
111450.0,0,65
111451.0,0,65
111452.0,0,65
111453.0,0,65
111454.0,0,65
111455.0,0,65
111456.0,0,65
111457.0,0,65
111458.0,0,65
111459.0,0,65
111460.0,0,65
111461.0,0,65
111462.0,0,65
111463.0,0,65
111464.0,0,65
111465.0,0,65
111466.0,0,65
111467.0,0,65
111468.0,0,65
111469.0,0,65
111470.0,0,65
111471.0,0,65
111472.0,0,65
111473.0,0,65
111474.0,0,65
111475.0,0,65
111476.0,0,65
111477.0,0,65
111478.0,0,65
111479.0,0,65
111480.0,0,65
111481.0,0,65
111482.0,0,65
111483.0,0,65
111484.0,0,65
111485.0,0,65
111486.0,0,65
111487.0,0,65
111488.0,0,65
111489.0,0,65
111490.0,0,65
111491.0,0,65
111492.0,0,65
111493.0,0,65
111494.0,0,65
111495.0,0,65
111496.0,0,65
111497.0,0,65
111498.0,0,65
111499.0,0,65
111500.0,0,65
111501.0,0,65
111502.0,0,65
111503.0,0,65
111504.0,0,65
111505.0,0,65
111506.0,0,65
111507.0,0,65
111508.0,0,65
111509.0,0,65
111510.0,0,65
111511.0,0,65
111512.0,0,65
111513.0,0,65
111514.0,0,65
111515.0,0,65
111516.0,0,65
111517.0,0,65
111518.0,0,65
111519.0,0,65
111520.0,0,65
111521.0,0,65
111522.0,0,65
111523.0,0,65
111524.0,0,65
111525.0,0,65
111526.0,0,65
111527.0,0,65
111528.0,0,65
111529.0,0,65
111530.0,0,65
111531.0,0,65
111532.0,0,65
111533.0,0,65
111534.0,0,65
111535.0,0,65
111536.0,0,65
111537.0,0,65
111538.0,0,65
111539.0,0,65
111540.0,0,65
111541.0,0,65
111542.0,0,65
111543.0,0,65
111544.0,0,65
111545.0,0,65
111546.0,0,65
111547.0,0,65
111548.0,0,65
111549.0,0,65
111550.0,0,65
111551.0,0,65
111552.0,0,65
111553.0,0,65
111554.0,0,65
111555.0,0,65
111556.0,0,65
111557.0,0,65
111558.0,0,65
111559.0,0,65
111560.0,0,65
111561.0,0,65
111562.0,0,65
111563.0,0,65
111564.0,0,65
111565.0,0,65
111566.0,0,65
111567.0,0,65
111568.0,0,65
111569.0,0,65
111570.0,0,65
111571.0,0,65
111572.0,0,65
111573.0,0,65
111574.0,0,65
111575.0,0,65
111576.0,0,65
111577.0,0,65
111578.0,0,65
111579.0,0,65
111580.0,0,65
111581.0,0,65
111582.0,0,65
111583.0,0,65
111584.0,0,65
111585.0,0,65
111586.0,0,65
111587.0,0,65
111588.0,0,65
111589.0,0,65
111590.0,0,65
111591.0,0,65
111592.0,0,65
111593.0,0,65
111594.0,0,65
111595.0,0,65
111596.0,0,65
111597.0,0,65
111598.0,0,65
111599.0,0,65
111600.0,0,65
111601.0,0,65
111602.0,0,65
111603.0,0,65
111604.0,0,65
111605.0,0,65
111606.0,0,65
111607.0,0,65
111608.0,0,65
111609.0,0,65
111610.0,0,65
111611.0,0,65
111612.0,0,65
111613.0,0,65
111614.0,0,65
111615.0,0,65
111616.0,0,65
111617.0,0,65
111618.0,0,65
111619.0,0,65
111620.0,0,65
111621.0,0,65
111622.0,0,65
111623.0,0,65
111624.0,0,65
111625.0,0,65
111626.0,0,65
111627.0,0,65
111628.0,0,65
111629.0,0,65
111630.0,0,65
111631.0,0,65
111632.0,0,65
111633.0,0,65
111634.0,0,65
111635.0,0,65
111636.0,0,65
111637.0,0,65
111638.0,0,65
111639.0,0,65
111640.0,0,65
111641.0,0,65
111642.0,0,65
111643.0,0,65
111644.0,0,65
111645.0,0,65
111646.0,0,65
111647.0,0,65
111648.0,0,65
111649.0,0,65
111650.0,0,65
111651.0,0,65
111652.0,0,65
111653.0,0,65
111654.0,0,65
111655.0,0,65
111656.0,0,65
111657.0,0,65
111658.0,0,65
111659.0,0,65
111660.0,0,65
111661.0,0,65
111662.0,0,65
111663.0,0,65
111664.0,0,65
111665.0,0,65
111666.0,0,65
111667.0,0,65
111668.0,0,65
111669.0,0,65
111670.0,0,65
111671.0,0,65
111672.0,0,65
111673.0,0,65
111674.0,0,65
111675.0,0,65
111676.0,0,65
111677.0,0,65
111678.0,0,65
111679.0,0,65
111680.0,0,65
111681.0,0,65
111682.0,0,65
111683.0,0,65
111684.0,0,65
111685.0,0,65
111686.0,0,65
111687.0,0,65
111688.0,0,65
111689.0,0,65
111690.0,0,65
111691.0,0,65
111692.0,0,65
111693.0,0,65
111694.0,0,65
111695.0,0,65
111696.0,0,65
111697.0,0,65
111698.0,0,65
111699.0,0,65
111700.0,0,65
111701.0,0,65
111702.0,0,65
111703.0,0,65
111704.0,0,65
111705.0,0,65
111706.0,0,65
111707.0,0,65
111708.0,0,65
111709.0,0,65
111710.0,0,65
111711.0,0,65
111712.0,0,65
111713.0,0,65
111714.0,0,65
111715.0,0,65
111716.0,0,65
111717.0,0,65
111718.0,0,65
111719.0,0,65
111720.0,0,65
111721.0,0,65
111722.0,0,65
111723.0,0,65
111724.0,0,65
111725.0,0,65
111726.0,0,65
111727.0,0,65
111728.0,0,65
111729.0,0,65
111730.0,0,65
111731.0,0,65
111732.0,0,65
111733.0,0,65
111734.0,0,65
111735.0,0,65
111736.0,0,65
111737.0,0,65
111738.0,0,65
111739.0,0,65
111740.0,0,65
111741.0,0,65
111742.0,0,65
